at,endpoint,status,latency_ms
2026-07-02T14:09:45.899,GET /payments/{id},200,12.26
2026-07-02T14:09:45.909,POST /payments,201,37.26
2026-07-02T14:09:45.919,POST /payments,201,51.20
2026-07-02T14:09:45.929,POST /payments,201,33.58
2026-07-02T14:09:45.940,POST /payments,201,23.55
2026-07-02T14:09:45.950,GET /payments/{id},200,30.58
2026-07-02T14:09:45.960,POST /payments,201,8.35
2026-07-02T14:09:45.970,POST /payments,201,33.16
2026-07-02T14:09:45.980,POST /payments,201,43.29
2026-07-02T14:09:45.990,POST /payments,201,29.70
2026-07-02T14:09:46.000,POST /payments,201,19.28
2026-07-02T14:09:46.009,POST /payments,201,22.15
2026-07-02T14:09:46.019,POST /payments,201,110.80
2026-07-02T14:09:46.029,GET /payments/{id},200,9.07
2026-07-02T14:09:46.039,GET /payments/{id},200,35.86
2026-07-02T14:09:46.049,GET /payments/{id},200,25.21
2026-07-02T14:09:46.059,GET /payments/{id},200,7.83
2026-07-02T14:09:46.070,POST /payments,201,63.89
2026-07-02T14:09:46.080,POST /payments,201,109.01
2026-07-02T14:09:46.090,GET /payments/{id},200,13.55
2026-07-02T14:09:46.100,GET /payments/{id},200,16.46
2026-07-02T14:09:46.110,GET /health,200,3.03
2026-07-02T14:09:46.120,POST /payments,201,20.04
2026-07-02T14:09:46.129,POST /payments,201,25.11
2026-07-02T14:09:46.139,POST /payments,201,65.29
2026-07-02T14:09:46.149,POST /payments,201,43.82
2026-07-02T14:09:46.159,GET /payments/{id},200,12.05
2026-07-02T14:09:46.169,POST /payments,201,27.34
2026-07-02T14:09:46.179,POST /payments,201,29.48
2026-07-02T14:09:46.190,POST /payments,201,40.84
2026-07-02T14:09:46.200,POST /payments,201,18.23
2026-07-02T14:09:46.210,POST /payments,201,31.39
2026-07-02T14:09:46.220,GET /health,200,1.37
2026-07-02T14:09:46.230,POST /payments,201,49.88
2026-07-02T14:09:46.240,POST /payments,201,21.82
2026-07-02T14:09:46.250,POST /payments,201,68.14
2026-07-02T14:09:46.259,GET /payments/{id},200,18.74
2026-07-02T14:09:46.269,GET /health,200,3.36
2026-07-02T14:09:46.279,POST /payments,201,62.84
2026-07-02T14:09:46.289,GET /health,200,6.53
2026-07-02T14:09:46.299,POST /payments,201,10.25
2026-07-02T14:09:46.309,POST /payments,201,51.95
2026-07-02T14:09:46.320,GET /payments/{id},200,21.58
2026-07-02T14:09:46.330,POST /payments,201,49.94
2026-07-02T14:09:46.340,POST /payments,201,113.05
2026-07-02T14:09:46.350,POST /payments,201,41.35
2026-07-02T14:09:46.360,POST /payments,201,33.39
2026-07-02T14:09:46.370,GET /payments/{id},200,13.16
2026-07-02T14:09:46.379,POST /payments,201,40.15
2026-07-02T14:09:46.389,POST /payments,201,27.81
2026-07-02T14:09:46.399,GET /payments/{id},200,12.60
2026-07-02T14:09:46.409,POST /payments,201,31.02
2026-07-02T14:09:46.419,POST /payments,201,37.31
2026-07-02T14:09:46.429,POST /payments,201,24.14
2026-07-02T14:09:46.440,POST /payments,201,41.47
2026-07-02T14:09:46.450,POST /payments,201,34.45
2026-07-02T14:09:46.460,POST /payments,201,29.35
2026-07-02T14:09:46.470,POST /payments,201,30.22
2026-07-02T14:09:46.480,POST /payments,201,41.98
2026-07-02T14:09:46.490,POST /payments,201,120.08
2026-07-02T14:09:46.500,GET /payments/{id},200,57.68
2026-07-02T14:09:46.509,POST /payments,201,45.89
2026-07-02T14:09:46.519,GET /payments/{id},200,75.07
2026-07-02T14:09:46.529,POST /payments,201,19.59
2026-07-02T14:09:46.539,GET /payments/{id},200,8.89
2026-07-02T14:09:46.549,GET /payments/{id},200,24.39
2026-07-02T14:09:46.559,GET /payments/{id},200,15.31
2026-07-02T14:09:46.570,POST /payments,201,40.25
2026-07-02T14:09:46.580,GET /payments/{id},200,24.97
2026-07-02T14:09:46.590,POST /payments,201,51.75
2026-07-02T14:09:46.600,POST /payments,201,30.84
2026-07-02T14:09:46.610,GET /health,200,3.44
2026-07-02T14:09:46.620,GET /health,200,5.22
2026-07-02T14:09:46.629,POST /payments,201,13.91
2026-07-02T14:09:46.639,POST /payments,201,73.87
2026-07-02T14:09:46.649,POST /payments,201,35.66
2026-07-02T14:09:46.659,POST /payments,201,53.13
2026-07-02T14:09:46.669,POST /payments,201,21.47
2026-07-02T14:09:46.679,POST /payments,201,12.52
2026-07-02T14:09:46.690,GET /payments/{id},200,12.70
2026-07-02T14:09:46.700,GET /payments/{id},200,26.40
2026-07-02T14:09:46.710,POST /payments,201,30.16
2026-07-02T14:09:46.720,POST /payments,201,12.45
2026-07-02T14:09:46.730,POST /payments,201,13.56
2026-07-02T14:09:46.740,GET /payments/{id},200,27.29
2026-07-02T14:09:46.750,POST /payments,201,26.46
2026-07-02T14:09:46.759,POST /payments,201,60.61
2026-07-02T14:09:46.769,GET /payments/{id},200,17.30
2026-07-02T14:09:46.779,GET /health,200,4.49
2026-07-02T14:09:46.789,GET /health,200,2.10
2026-07-02T14:09:46.799,POST /payments,201,76.49
2026-07-02T14:09:46.809,GET /payments/{id},200,26.48
2026-07-02T14:09:46.820,POST /payments,201,24.48
2026-07-02T14:09:46.830,GET /payments/{id},200,13.62
2026-07-02T14:09:46.840,POST /payments,201,64.65
2026-07-02T14:09:46.850,GET /payments/{id},200,23.43
2026-07-02T14:09:46.860,POST /payments,201,55.48
2026-07-02T14:09:46.870,GET /payments/{id},200,41.76
2026-07-02T14:09:46.879,POST /payments,201,28.45
2026-07-02T14:09:46.889,POST /payments,201,20.56
2026-07-02T14:09:46.899,POST /payments,201,17.16
2026-07-02T14:09:46.909,GET /health,200,3.28
2026-07-02T14:09:46.919,GET /payments/{id},200,28.00
2026-07-02T14:09:46.929,POST /payments,201,66.19
2026-07-02T14:09:46.940,GET /payments/{id},200,12.96
2026-07-02T14:09:46.950,GET /payments/{id},200,15.09
2026-07-02T14:09:46.960,POST /payments,201,30.88
2026-07-02T14:09:46.970,GET /payments/{id},200,21.33
2026-07-02T14:09:46.980,POST /payments,201,47.74
2026-07-02T14:09:46.990,POST /payments,201,33.58
2026-07-02T14:09:47.000,POST /payments,201,115.88
2026-07-02T14:09:47.009,GET /payments/{id},200,22.35
2026-07-02T14:09:47.019,GET /health,200,11.60
2026-07-02T14:09:47.029,POST /payments,201,21.92
2026-07-02T14:09:47.039,GET /payments/{id},200,8.64
2026-07-02T14:09:47.049,POST /payments,201,11.25
2026-07-02T14:09:47.059,POST /payments,201,36.19
2026-07-02T14:09:47.070,GET /payments/{id},200,34.92
2026-07-02T14:09:47.080,POST /payments,201,17.83
2026-07-02T14:09:47.090,POST /payments,201,42.72
2026-07-02T14:09:47.100,POST /payments,201,18.55
2026-07-02T14:09:47.110,GET /payments/{id},200,23.85
2026-07-02T14:09:47.120,POST /payments,201,13.38
2026-07-02T14:09:47.129,GET /payments/{id},200,13.91
2026-07-02T14:09:47.139,POST /payments,201,24.03
2026-07-02T14:09:47.149,POST /payments,201,93.01
2026-07-02T14:09:47.159,POST /payments,201,92.78
2026-07-02T14:09:47.169,POST /payments,201,27.05
2026-07-02T14:09:47.179,POST /payments,201,92.44
2026-07-02T14:09:47.190,GET /payments/{id},200,11.11
2026-07-02T14:09:47.200,GET /health,200,6.72
2026-07-02T14:09:47.210,POST /payments,201,17.23
2026-07-02T14:09:47.220,GET /payments/{id},200,13.30
2026-07-02T14:09:47.230,GET /health,200,2.68
2026-07-02T14:09:47.240,POST /payments,201,70.20
2026-07-02T14:09:47.250,GET /payments/{id},200,19.21
2026-07-02T14:09:47.259,POST /payments,201,31.74
2026-07-02T14:09:47.269,POST /payments,201,28.33
2026-07-02T14:09:47.279,GET /payments/{id},200,28.34
2026-07-02T14:09:47.289,GET /payments/{id},200,11.30
2026-07-02T14:09:47.299,POST /payments,201,23.03
2026-07-02T14:09:47.309,POST /payments,201,57.15
2026-07-02T14:09:47.320,GET /payments/{id},200,10.98
2026-07-02T14:09:47.330,POST /payments,201,26.12
2026-07-02T14:09:47.340,POST /payments,201,32.66
2026-07-02T14:09:47.350,GET /payments/{id},200,29.65
2026-07-02T14:09:47.360,GET /payments/{id},200,24.70
2026-07-02T14:09:47.370,GET /health,200,2.93
2026-07-02T14:09:47.379,POST /payments,201,42.15
2026-07-02T14:09:47.389,GET /payments/{id},200,23.18
2026-07-02T14:09:47.399,POST /payments,201,25.39
2026-07-02T14:09:47.409,GET /payments/{id},200,18.69
2026-07-02T14:09:47.419,GET /payments/{id},200,23.67
2026-07-02T14:09:47.429,GET /payments/{id},200,34.57
2026-07-02T14:09:47.440,GET /payments/{id},200,33.29
2026-07-02T14:09:47.450,POST /payments,201,61.87
2026-07-02T14:09:47.460,GET /payments/{id},200,30.73
2026-07-02T14:09:47.470,POST /payments,201,86.06
2026-07-02T14:09:47.480,POST /payments,201,54.60
2026-07-02T14:09:47.490,GET /payments/{id},200,12.12
2026-07-02T14:09:47.500,POST /payments,201,27.01
2026-07-02T14:09:47.509,GET /payments/{id},200,7.35
2026-07-02T14:09:47.519,POST /payments,201,81.11
2026-07-02T14:09:47.529,POST /payments,201,24.90
2026-07-02T14:09:47.539,POST /payments,201,22.04
2026-07-02T14:09:47.549,POST /payments,201,51.88
2026-07-02T14:09:47.559,GET /health,200,3.23
2026-07-02T14:09:47.570,GET /health,200,1.15
2026-07-02T14:09:47.580,POST /payments,201,25.56
2026-07-02T14:09:47.590,GET /payments/{id},200,22.07
2026-07-02T14:09:47.600,POST /payments,201,44.91
2026-07-02T14:09:47.610,POST /payments,201,67.76
2026-07-02T14:09:47.620,GET /payments/{id},200,26.35
2026-07-02T14:09:47.629,POST /payments,201,30.93
2026-07-02T14:09:47.639,GET /health,200,3.23
2026-07-02T14:09:47.649,POST /payments,201,43.86
2026-07-02T14:09:47.659,GET /payments/{id},200,15.88
2026-07-02T14:09:47.669,POST /payments,201,49.71
2026-07-02T14:09:47.679,GET /payments/{id},200,9.84
2026-07-02T14:09:47.690,POST /payments,201,15.55
2026-07-02T14:09:47.700,GET /payments/{id},200,17.07
2026-07-02T14:09:47.710,GET /payments/{id},200,20.39
2026-07-02T14:09:47.720,GET /payments/{id},200,14.76
2026-07-02T14:09:47.730,GET /payments/{id},200,11.36
2026-07-02T14:09:47.740,POST /payments,201,28.44
2026-07-02T14:09:47.750,GET /payments/{id},200,11.95
2026-07-02T14:09:47.759,GET /payments/{id},200,27.97
2026-07-02T14:09:47.769,POST /payments,201,42.14
2026-07-02T14:09:47.779,POST /payments,201,46.45
2026-07-02T14:09:47.789,POST /payments,201,23.79
2026-07-02T14:09:47.799,POST /payments,201,27.95
2026-07-02T14:09:47.809,POST /payments,201,49.95
2026-07-02T14:09:47.820,GET /payments/{id},200,8.16
2026-07-02T14:09:47.830,POST /payments,201,19.78
2026-07-02T14:09:47.840,GET /payments/{id},200,40.72
2026-07-02T14:09:47.850,POST /payments,201,33.88
2026-07-02T14:09:47.860,GET /payments/{id},200,18.27
2026-07-02T14:09:47.870,GET /health,200,5.88
2026-07-02T14:09:47.879,POST /payments,201,67.58
2026-07-02T14:09:47.889,GET /payments/{id},200,66.50
2026-07-02T14:09:47.899,POST /payments,201,72.00
2026-07-02T14:09:47.909,POST /payments,201,40.98
2026-07-02T14:09:47.919,POST /payments,201,42.14
2026-07-02T14:09:47.929,GET /health,200,2.30
2026-07-02T14:09:47.940,POST /payments,201,82.20
2026-07-02T14:09:47.950,GET /health,200,1.85
2026-07-02T14:09:47.960,POST /payments,201,110.16
2026-07-02T14:09:47.970,GET /health,200,4.86
2026-07-02T14:09:47.980,POST /payments,201,26.26
2026-07-02T14:09:47.990,GET /payments/{id},200,41.63
2026-07-02T14:09:48.000,POST /payments,201,12.88
2026-07-02T14:09:48.009,POST /payments,201,54.97
2026-07-02T14:09:48.019,GET /health,200,8.18
2026-07-02T14:09:48.029,GET /payments/{id},200,15.38
2026-07-02T14:09:48.039,GET /payments/{id},200,11.50
2026-07-02T14:09:48.049,POST /payments,201,22.62
2026-07-02T14:09:48.059,GET /payments/{id},200,17.59
2026-07-02T14:09:48.070,POST /payments,201,53.91
2026-07-02T14:09:48.080,POST /payments,201,20.93
2026-07-02T14:09:48.090,POST /payments,201,15.39
2026-07-02T14:09:48.100,POST /payments,201,71.13
2026-07-02T14:09:48.110,POST /payments,201,39.74
2026-07-02T14:09:48.120,POST /payments,201,35.40
2026-07-02T14:09:48.129,POST /payments,201,41.26
2026-07-02T14:09:48.139,POST /payments,201,19.53
2026-07-02T14:09:48.149,POST /payments,201,44.48
2026-07-02T14:09:48.159,GET /payments/{id},200,14.75
2026-07-02T14:09:48.169,POST /payments,201,19.65
2026-07-02T14:09:48.179,POST /payments,201,38.81
2026-07-02T14:09:48.190,GET /payments/{id},200,36.30
2026-07-02T14:09:48.200,GET /payments/{id},200,17.51
2026-07-02T14:09:48.210,GET /payments/{id},200,11.31
2026-07-02T14:09:48.220,GET /payments/{id},200,13.69
2026-07-02T14:09:48.230,GET /health,200,1.70
2026-07-02T14:09:48.240,POST /payments,201,40.72
2026-07-02T14:09:48.250,POST /payments,201,33.61
2026-07-02T14:09:48.259,GET /health,200,9.93
2026-07-02T14:09:48.269,GET /payments/{id},200,12.14
2026-07-02T14:09:48.279,GET /health,200,5.01
2026-07-02T14:09:48.289,GET /payments/{id},200,5.13
2026-07-02T14:09:48.299,POST /payments,201,99.99
2026-07-02T14:09:48.309,GET /health,200,2.08
2026-07-02T14:09:48.320,POST /payments,201,19.07
2026-07-02T14:09:48.330,GET /payments/{id},200,29.02
2026-07-02T14:09:48.340,GET /payments/{id},200,11.16
2026-07-02T14:09:48.350,POST /payments,201,22.15
2026-07-02T14:09:48.360,POST /payments,201,25.63
2026-07-02T14:09:48.370,POST /payments,201,102.58
2026-07-02T14:09:48.379,GET /payments/{id},200,27.04
2026-07-02T14:09:48.389,POST /payments,201,64.54
2026-07-02T14:09:48.399,GET /payments/{id},200,30.38
2026-07-02T14:09:48.409,GET /health,200,2.87
2026-07-02T14:09:48.419,GET /health,200,0.98
2026-07-02T14:09:48.429,POST /payments,201,23.33
2026-07-02T14:09:48.440,GET /payments/{id},200,30.26
2026-07-02T14:09:48.450,GET /payments/{id},200,101.05
2026-07-02T14:09:48.460,GET /health,200,1.28
2026-07-02T14:09:48.470,GET /health,200,4.38
2026-07-02T14:09:48.480,GET /payments/{id},200,10.90
2026-07-02T14:09:48.490,GET /payments/{id},200,7.65
2026-07-02T14:09:48.500,POST /payments,201,37.20
2026-07-02T14:09:48.509,POST /payments,201,39.73
2026-07-02T14:09:48.519,GET /payments/{id},200,70.03
2026-07-02T14:09:48.529,POST /payments,201,27.02
2026-07-02T14:09:48.539,GET /payments/{id},200,12.47
2026-07-02T14:09:48.549,POST /payments,201,45.65
2026-07-02T14:09:48.559,GET /payments/{id},200,27.21
2026-07-02T14:09:48.570,GET /payments/{id},200,5.53
2026-07-02T14:09:48.580,POST /payments,201,56.64
2026-07-02T14:09:48.590,GET /payments/{id},200,7.41
2026-07-02T14:09:48.600,GET /payments/{id},200,11.94
2026-07-02T14:09:48.610,POST /payments,201,131.48
2026-07-02T14:09:48.620,GET /health,200,1.84
2026-07-02T14:09:48.629,POST /payments,201,69.22
2026-07-02T14:09:48.639,POST /payments,201,44.69
2026-07-02T14:09:48.649,POST /payments,201,51.71
2026-07-02T14:09:48.659,GET /payments/{id},200,32.21
2026-07-02T14:09:48.669,GET /health,200,5.94
2026-07-02T14:09:48.679,POST /payments,201,19.65
2026-07-02T14:09:48.690,GET /payments/{id},200,37.16
2026-07-02T14:09:48.700,POST /payments,201,33.20
2026-07-02T14:09:48.710,GET /payments/{id},200,51.07
2026-07-02T14:09:48.720,GET /payments/{id},200,31.31
2026-07-02T14:09:48.730,POST /payments,201,51.09
2026-07-02T14:09:48.740,GET /payments/{id},200,54.48
2026-07-02T14:09:48.750,POST /payments,201,29.35
2026-07-02T14:09:48.759,POST /payments,201,52.69
2026-07-02T14:09:48.769,GET /payments/{id},500,19.28
2026-07-02T14:09:48.779,POST /payments,201,18.37
2026-07-02T14:09:48.789,POST /payments,201,9.50
2026-07-02T14:09:48.799,POST /payments,201,26.35
2026-07-02T14:09:48.809,POST /payments,201,58.69
2026-07-02T14:09:48.820,GET /health,200,2.64
2026-07-02T14:09:48.830,GET /payments/{id},200,6.12
2026-07-02T14:09:48.840,GET /payments/{id},200,16.05
2026-07-02T14:09:48.850,GET /health,200,4.09
2026-07-02T14:09:48.860,POST /payments,201,43.89
2026-07-02T14:09:48.870,GET /payments/{id},200,6.55
2026-07-02T14:09:48.879,GET /payments/{id},200,48.81
2026-07-02T14:09:48.889,POST /payments,201,19.18
2026-07-02T14:09:48.899,POST /payments,201,80.13
2026-07-02T14:09:48.909,GET /payments/{id},200,22.42
2026-07-02T14:09:48.919,POST /payments,201,30.63
2026-07-02T14:09:48.929,POST /payments,201,62.25
2026-07-02T14:09:48.940,GET /payments/{id},200,29.69
2026-07-02T14:09:48.950,POST /payments,201,38.40
2026-07-02T14:09:48.960,GET /payments/{id},200,26.23
2026-07-02T14:09:48.970,GET /payments/{id},200,32.89
2026-07-02T14:09:48.980,POST /payments,201,46.20
2026-07-02T14:09:48.990,POST /payments,201,105.34
2026-07-02T14:09:49.000,POST /payments,201,24.01
2026-07-02T14:09:49.009,GET /payments/{id},200,13.06
2026-07-02T14:09:49.019,POST /payments,201,23.64
2026-07-02T14:09:49.029,POST /payments,201,39.53
2026-07-02T14:09:49.039,GET /payments/{id},200,23.32
2026-07-02T14:09:49.049,GET /payments/{id},200,40.78
2026-07-02T14:09:49.059,POST /payments,201,19.35
2026-07-02T14:09:49.070,POST /payments,201,81.16
2026-07-02T14:09:49.080,POST /payments,201,46.29
2026-07-02T14:09:49.090,GET /payments/{id},200,21.02
2026-07-02T14:09:49.100,POST /payments,201,57.40
2026-07-02T14:09:49.110,GET /payments/{id},200,23.73
2026-07-02T14:09:49.120,GET /payments/{id},200,10.66
2026-07-02T14:09:49.129,POST /payments,201,31.00
2026-07-02T14:09:49.139,POST /payments,201,42.37
2026-07-02T14:09:49.149,GET /payments/{id},200,7.21
2026-07-02T14:09:49.159,POST /payments,201,100.40
2026-07-02T14:09:49.169,GET /payments/{id},200,11.12
2026-07-02T14:09:49.179,GET /health,200,2.22
2026-07-02T14:09:49.190,GET /payments/{id},200,13.43
2026-07-02T14:09:49.200,POST /payments,201,69.13
2026-07-02T14:09:49.210,POST /payments,201,17.83
2026-07-02T14:09:49.220,POST /payments,201,28.33
2026-07-02T14:09:49.230,POST /payments,201,42.21
2026-07-02T14:09:49.240,GET /payments/{id},200,47.28
2026-07-02T14:09:49.250,GET /payments/{id},200,16.80
2026-07-02T14:09:49.259,GET /payments/{id},200,7.14
2026-07-02T14:09:49.269,POST /payments,201,56.51
2026-07-02T14:09:49.279,POST /payments,201,81.47
2026-07-02T14:09:49.289,POST /payments,201,22.84
2026-07-02T14:09:49.299,GET /payments/{id},200,36.57
2026-07-02T14:09:49.309,POST /payments,201,46.45
2026-07-02T14:09:49.320,POST /payments,201,55.72
2026-07-02T14:09:49.330,POST /payments,201,30.28
2026-07-02T14:09:49.340,GET /payments/{id},200,10.30
2026-07-02T14:09:49.350,GET /payments/{id},200,20.24
2026-07-02T14:09:49.360,GET /payments/{id},200,25.68
2026-07-02T14:09:49.370,POST /payments,201,21.69
2026-07-02T14:09:49.379,GET /payments/{id},200,6.57
2026-07-02T14:09:49.389,POST /payments,201,35.51
2026-07-02T14:09:49.399,POST /payments,201,41.43
2026-07-02T14:09:49.409,POST /payments,201,71.42
2026-07-02T14:09:49.419,POST /payments,201,43.70
2026-07-02T14:09:49.429,GET /payments/{id},200,19.14
2026-07-02T14:09:49.440,POST /payments,201,26.63
2026-07-02T14:09:49.450,POST /payments,201,68.97
2026-07-02T14:09:49.460,POST /payments,201,19.28
2026-07-02T14:09:49.470,GET /payments/{id},200,37.82
2026-07-02T14:09:49.480,POST /payments,201,21.09
2026-07-02T14:09:49.490,GET /payments/{id},200,26.29
2026-07-02T14:09:49.500,POST /payments,201,37.89
2026-07-02T14:09:49.509,POST /payments,201,16.61
2026-07-02T14:09:49.519,POST /payments,201,54.77
2026-07-02T14:09:49.529,GET /payments/{id},200,32.95
2026-07-02T14:09:49.539,POST /payments,201,50.61
2026-07-02T14:09:49.549,POST /payments,201,84.93
2026-07-02T14:09:49.559,POST /payments,201,33.87
2026-07-02T14:09:49.570,POST /payments,201,58.54
2026-07-02T14:09:49.580,GET /payments/{id},200,13.20
2026-07-02T14:09:49.590,GET /health,200,2.12
2026-07-02T14:09:49.600,POST /payments,201,34.17
2026-07-02T14:09:49.610,POST /payments,201,49.14
2026-07-02T14:09:49.620,POST /payments,201,65.26
2026-07-02T14:09:49.629,POST /payments,201,22.37
2026-07-02T14:09:49.639,POST /payments,201,51.76
2026-07-02T14:09:49.649,GET /payments/{id},200,16.12
2026-07-02T14:09:49.659,POST /payments,201,40.19
2026-07-02T14:09:49.669,POST /payments,201,11.62
2026-07-02T14:09:49.679,POST /payments,201,5.81
2026-07-02T14:09:49.690,POST /payments,201,35.81
2026-07-02T14:09:49.700,GET /health,200,4.49
2026-07-02T14:09:49.710,POST /payments,201,54.32
2026-07-02T14:09:49.720,GET /payments/{id},200,33.87
2026-07-02T14:09:49.730,POST /payments,201,42.63
2026-07-02T14:09:49.740,GET /payments/{id},200,15.33
2026-07-02T14:09:49.750,POST /payments,201,110.54
2026-07-02T14:09:49.759,POST /payments,201,36.14
2026-07-02T14:09:49.769,GET /payments/{id},200,13.93
2026-07-02T14:09:49.779,POST /payments,201,25.32
2026-07-02T14:09:49.789,GET /payments/{id},200,19.47
2026-07-02T14:09:49.799,POST /payments,201,61.20
2026-07-02T14:09:49.809,POST /payments,201,20.76
2026-07-02T14:09:49.820,POST /payments,201,28.22
2026-07-02T14:09:49.830,POST /payments,201,86.70
2026-07-02T14:09:49.840,GET /payments/{id},200,14.34
2026-07-02T14:09:49.850,POST /payments,201,35.69
2026-07-02T14:09:49.860,POST /payments,201,11.24
2026-07-02T14:09:49.870,GET /health,200,2.53
2026-07-02T14:09:49.879,GET /payments/{id},200,19.14
2026-07-02T14:09:49.889,GET /payments/{id},200,43.10
2026-07-02T14:09:49.899,GET /health,200,3.55
2026-07-02T14:09:49.909,GET /payments/{id},200,12.85
2026-07-02T14:09:49.919,GET /payments/{id},200,26.10
2026-07-02T14:09:49.929,POST /payments,201,115.51
2026-07-02T14:09:49.940,POST /payments,201,43.49
2026-07-02T14:09:49.950,GET /payments/{id},200,45.92
2026-07-02T14:09:49.960,POST /payments,201,19.54
2026-07-02T14:09:49.970,GET /payments/{id},200,28.13
2026-07-02T14:09:49.980,POST /payments,201,11.88
2026-07-02T14:09:49.990,POST /payments,201,37.14
2026-07-02T14:09:50.000,GET /payments/{id},200,29.10
2026-07-02T14:09:50.009,POST /payments,201,27.52
2026-07-02T14:09:50.019,POST /payments,201,24.75
2026-07-02T14:09:50.029,POST /payments,201,80.27
2026-07-02T14:09:50.039,POST /payments,201,19.74
2026-07-02T14:09:50.049,POST /payments,201,20.57
2026-07-02T14:09:50.059,POST /payments,201,26.56
2026-07-02T14:09:50.070,GET /payments/{id},200,9.16
2026-07-02T14:09:50.080,POST /payments,201,28.02
2026-07-02T14:09:50.090,POST /payments,201,49.25
2026-07-02T14:09:50.100,GET /payments/{id},200,16.94
2026-07-02T14:09:50.110,GET /health,200,2.63
2026-07-02T14:09:50.120,POST /payments,201,62.40
2026-07-02T14:09:50.129,POST /payments,201,39.85
2026-07-02T14:09:50.139,POST /payments,201,25.60
2026-07-02T14:09:50.149,GET /payments/{id},200,22.31
2026-07-02T14:09:50.159,GET /payments/{id},200,18.92
2026-07-02T14:09:50.169,POST /payments,201,22.40
2026-07-02T14:09:50.179,POST /payments,201,95.44
2026-07-02T14:09:50.190,POST /payments,201,52.34
2026-07-02T14:09:50.200,GET /payments/{id},200,51.69
2026-07-02T14:09:50.210,POST /payments,201,39.05
2026-07-02T14:09:50.220,POST /payments,201,62.67
2026-07-02T14:09:50.230,POST /payments,201,31.79
2026-07-02T14:09:50.240,POST /payments,201,18.63
2026-07-02T14:09:50.250,POST /payments,201,25.70
2026-07-02T14:09:50.259,POST /payments,201,55.00
2026-07-02T14:09:50.269,GET /payments/{id},200,9.51
2026-07-02T14:09:50.279,POST /payments,201,29.13
2026-07-02T14:09:50.289,POST /payments,201,65.92
2026-07-02T14:09:50.299,GET /payments/{id},200,39.60
2026-07-02T14:09:50.309,GET /payments/{id},200,14.61
2026-07-02T14:09:50.320,GET /payments/{id},200,11.77
2026-07-02T14:09:50.330,GET /payments/{id},200,17.43
2026-07-02T14:09:50.340,POST /payments,201,21.23
2026-07-02T14:09:50.350,GET /payments/{id},200,47.13
2026-07-02T14:09:50.360,GET /payments/{id},200,26.01
2026-07-02T14:09:50.370,POST /payments,201,12.65
2026-07-02T14:09:50.379,GET /payments/{id},200,25.81
2026-07-02T14:09:50.389,GET /payments/{id},200,26.17
2026-07-02T14:09:50.399,POST /payments,201,62.97
2026-07-02T14:09:50.409,GET /health,200,2.55
2026-07-02T14:09:50.419,GET /payments/{id},200,16.04
2026-07-02T14:09:50.429,GET /payments/{id},200,15.99
2026-07-02T14:09:50.440,POST /payments,201,66.18
2026-07-02T14:09:50.450,GET /payments/{id},200,26.61
2026-07-02T14:09:50.460,POST /payments,201,29.26
2026-07-02T14:09:50.470,GET /health,200,3.25
2026-07-02T14:09:50.480,GET /payments/{id},200,25.29
2026-07-02T14:09:50.490,GET /payments/{id},200,8.46
2026-07-02T14:09:50.500,GET /payments/{id},200,22.20
2026-07-02T14:09:50.509,POST /payments,201,72.52
2026-07-02T14:09:50.519,POST /payments,201,55.33
2026-07-02T14:09:50.529,POST /payments,201,54.70
2026-07-02T14:09:50.539,POST /payments,201,30.76
2026-07-02T14:09:50.549,GET /payments/{id},200,17.49
2026-07-02T14:09:50.559,POST /payments,201,26.76
2026-07-02T14:09:50.570,POST /payments,201,46.07
2026-07-02T14:09:50.580,GET /payments/{id},200,21.65
2026-07-02T14:09:50.590,GET /payments/{id},200,12.10
2026-07-02T14:09:50.600,GET /health,200,2.16
2026-07-02T14:09:50.610,GET /health,200,2.29
2026-07-02T14:09:50.620,GET /health,200,4.87
2026-07-02T14:09:50.629,POST /payments,201,39.89
2026-07-02T14:09:50.639,POST /payments,201,51.88
2026-07-02T14:09:50.649,GET /payments/{id},200,19.96
2026-07-02T14:09:50.659,POST /payments,201,48.59
2026-07-02T14:09:50.669,POST /payments,201,44.29
2026-07-02T14:09:50.679,GET /payments/{id},200,44.80
2026-07-02T14:09:50.690,POST /payments,201,32.13
2026-07-02T14:09:50.700,GET /payments/{id},200,8.93
2026-07-02T14:09:50.710,POST /payments,201,33.91
2026-07-02T14:09:50.720,GET /payments/{id},200,16.56
2026-07-02T14:09:50.730,POST /payments,201,17.83
2026-07-02T14:09:50.740,POST /payments,201,24.76
2026-07-02T14:09:50.750,GET /health,200,2.19
2026-07-02T14:09:50.759,POST /payments,201,48.10
2026-07-02T14:09:50.769,POST /payments,201,63.30
2026-07-02T14:09:50.779,POST /payments,201,37.68
2026-07-02T14:09:50.789,GET /payments/{id},200,11.70
2026-07-02T14:09:50.799,POST /payments,201,20.82
2026-07-02T14:09:50.809,POST /payments,201,37.24
2026-07-02T14:09:50.820,POST /payments,201,52.35
2026-07-02T14:09:50.830,POST /payments,201,21.43
2026-07-02T14:09:50.840,POST /payments,201,21.02
2026-07-02T14:09:50.850,POST /payments,201,21.32
2026-07-02T14:09:50.860,POST /payments,201,22.97
2026-07-02T14:09:50.870,GET /payments/{id},200,24.27
2026-07-02T14:09:50.879,POST /payments,201,30.17
2026-07-02T14:09:50.889,POST /payments,201,68.40
