txn_id,timestamp,customer_id,amount,category,country,card_present,hours_since_prev_txn,txns_last_1h,is_fraud
T100423,2025-07-15 15:00:00,C1158,247.73,pharmacy,VN,1,0.99,1,0
T105496,2025-07-15 15:40:00,C1128,15.92,gaming,VN,0,285.86,1,0
T100749,2025-07-15 15:47:00,C1280,50.49,fuel,VN,1,5.54,0,0
T102925,2025-07-15 15:48:00,C1232,11.58,gaming,VN,1,9.85,0,0
T100132,2025-07-15 16:10:00,C1116,31.38,pharmacy,VN,0,24.88,0,0
T101794,2025-07-15 16:19:00,C1230,5.0,grocery,VN,0,2.56,0,0
T104875,2025-07-15 16:22:00,C1111,88.66,electronics,VN,0,0.93,0,0
T104834,2025-07-15 16:33:00,C1222,146.81,fuel,VN,0,7.72,2,0
T100965,2025-07-15 16:34:00,C1337,409.48,pharmacy,RU,1,4.72,0,0
T103303,2025-07-15 16:40:00,C1204,92.8,pharmacy,VN,1,42.68,0,0
T104907,2025-07-15 16:40:00,C1023,13.95,grocery,VN,1,5.79,0,0
T100796,2025-07-15 16:48:00,C1240,24.13,restaurant,VN,1,9.49,0,0
T100952,2025-07-15 16:48:00,C1008,50.8,gaming,VN,0,41.8,0,0
T101573,2025-07-15 16:49:00,C1104,51.77,pharmacy,VN,0,7.5,0,0
T101842,2025-07-15 16:51:00,C1199,87.07,travel,VN,1,4.1,0,0
T102753,2025-07-15 16:53:00,C1186,13.22,clothing,VN,1,23.38,0,0
T102707,2025-07-15 16:55:00,C1193,16.88,clothing,VN,0,20.96,0,0
T102645,2025-07-15 17:00:00,C1106,13.33,gaming,VN,1,10.01,0,0
T105268,2025-07-15 17:00:00,C1132,39.9,grocery,VN,1,26.73,0,0
T103666,2025-07-15 17:12:00,C1005,18.47,travel,VN,1,5.36,0,0
T103905,2025-07-15 17:20:00,C1170,12.99,electronics,VN,1,23.14,3,0
T101062,2025-07-15 17:29:00,C1107,29.3,electronics,VN,1,3.73,0,0
T100885,2025-07-15 17:31:00,C1001,5.69,fuel,VN,0,3.72,0,0
T102726,2025-07-15 17:55:00,C1375,16.15,electronics,VN,1,3.79,0,0
T105578,2025-07-15 18:03:00,C1387,16.24,travel,VN,1,22.24,1,0
T102293,2025-07-15 18:06:00,C1382,32.8,grocery,VN,1,7.64,0,0
T100798,2025-07-15 18:08:00,C1023,31.21,restaurant,VN,0,4.35,2,0
T102023,2025-07-15 18:16:00,C1284,11.86,travel,VN,1,0.89,0,0
T100384,2025-07-15 18:35:00,C1271,70.39,travel,VN,1,1.52,0,0
T100330,2025-07-15 18:37:00,C1356,29.58,travel,VN,1,8.83,1,0
T105613,2025-07-15 18:40:00,C1072,9.35,restaurant,VN,0,14.91,0,0
T102762,2025-07-15 18:48:00,C1370,58.79,pharmacy,VN,1,1.52,0,0
T104910,2025-07-15 18:51:00,C1007,55.52,restaurant,VN,1,58.32,0,0
T100740,2025-07-15 18:54:00,C1113,10.4,travel,VN,1,10.1,1,0
T100603,2025-07-15 18:55:00,C1133,52.06,grocery,VN,1,27.85,0,0
T105374,2025-07-15 18:56:00,C1057,42.11,fuel,VN,0,9.66,2,0
T100689,2025-07-15 19:04:00,C1064,22.94,electronics,VN,1,11.81,2,0
T103258,2025-07-15 19:15:00,C1269,16.0,clothing,VN,0,6.72,0,0
T101952,2025-07-15 19:22:00,C1023,28.1,grocery,VN,0,11.58,1,0
T100196,2025-07-15 19:34:00,C1371,18.3,fuel,VN,1,44.86,2,0
T104889,2025-07-15 19:40:00,C1038,21.88,gaming,VN,0,17.42,1,0
T103081,2025-07-15 19:48:00,C1118,54.22,electronics,VN,1,8.05,0,0
T105537,2025-07-15 19:58:00,C1065,16.36,gaming,VN,0,4.42,1,0
T101460,2025-07-15 20:26:00,C1196,22.01,electronics,VN,0,9.4,0,0
T101959,2025-07-15 20:29:00,C1125,3.14,restaurant,VN,0,12.36,0,0
T104559,2025-07-15 20:33:00,C1003,106.91,clothing,VN,0,0.28,6,1
T105573,2025-07-15 20:46:00,C1193,16.45,clothing,VN,0,28.59,2,0
T103812,2025-07-15 20:51:00,C1212,26.92,gaming,RU,1,57.25,1,0
T100386,2025-07-15 20:57:00,C1249,29.88,pharmacy,VN,1,0.69,1,0
T104567,2025-07-15 20:59:00,C1161,9.26,fuel,VN,1,3.26,3,0
T105473,2025-07-15 21:15:00,C1101,22.79,grocery,VN,1,0.95,0,0
T104093,2025-07-15 21:25:00,C1101,40.36,electronics,VN,0,16.61,0,0
T100400,2025-07-15 21:37:00,C1060,12.44,restaurant,VN,1,56.05,1,0
T102117,2025-07-15 22:57:00,C1147,97.01,fuel,VN,1,3.15,0,0
T105223,2025-07-15 23:33:00,C1367,34.59,electronics,VN,1,3.85,0,0
T100666,2025-07-16 00:49:00,C1014,40.96,grocery,VN,0,2.34,0,0
T104489,2025-07-16 01:12:00,C1376,24.28,electronics,VN,1,24.51,0,0
T103819,2025-07-16 01:25:00,C1043,31.07,clothing,VN,0,3.71,3,1
T105504,2025-07-16 01:33:00,C1298,36.3,gaming,NG,0,0.64,5,1
T102421,2025-07-16 02:13:00,C1185,23.38,fuel,VN,0,7.27,0,0
T104508,2025-07-16 04:53:00,C1128,13.78,pharmacy,VN,0,0.97,0,0
T105588,2025-07-16 04:56:00,C1247,12.93,pharmacy,VN,0,19.42,0,0
T105617,2025-07-16 05:00:00,C1400,19.02,gaming,VN,1,4.85,0,0
T102097,2025-07-16 05:13:00,C1250,34.6,grocery,VN,0,1.29,1,0
T101485,2025-07-16 06:35:00,C1247,32.37,clothing,VN,0,25.3,0,0
T102354,2025-07-16 06:42:00,C1316,52.02,pharmacy,VN,0,6.07,0,0
T105367,2025-07-16 07:23:00,C1316,40.86,gaming,VN,1,3.41,2,0
T100589,2025-07-16 07:34:00,C1312,30.36,clothing,VN,1,21.84,1,0
T101013,2025-07-16 08:04:00,C1107,7.74,gaming,VN,1,3.69,0,0
T103767,2025-07-16 08:14:00,C1250,16.18,grocery,VN,0,3.37,0,0
T100492,2025-07-16 08:54:00,C1075,44.0,pharmacy,VN,1,37.48,3,0
T103745,2025-07-16 09:07:00,C1149,5.99,travel,RU,1,191.68,0,0
T102658,2025-07-16 09:12:00,C1009,19.14,electronics,BR,1,3.21,1,0
T100006,2025-07-16 09:17:00,C1382,5.21,pharmacy,VN,1,16.38,0,0
T105157,2025-07-16 09:33:00,C1282,24.12,gaming,VN,0,1.35,0,0
T102235,2025-07-16 09:45:00,C1119,4.63,fuel,VN,1,4.01,0,0
T102643,2025-07-16 09:55:00,C1114,21.81,clothing,VN,0,11.38,0,0
T101550,2025-07-16 10:06:00,C1094,5.9,electronics,VN,0,11.75,0,0
T104061,2025-07-16 10:10:00,C1388,19.45,grocery,VN,1,7.34,0,0
T104058,2025-07-16 10:14:00,C1146,46.95,gaming,VN,1,1.76,0,0
T104793,2025-07-16 10:19:00,C1079,51.89,electronics,VN,0,1.8,0,0
T104129,2025-07-16 10:38:00,C1322,151.67,grocery,VN,1,2.0,1,0
T103485,2025-07-16 11:22:00,C1353,22.99,clothing,VN,1,30.01,0,0
T100389,2025-07-16 11:23:00,C1336,7.62,electronics,VN,0,4.51,2,0
T102049,2025-07-16 11:37:00,C1261,44.13,grocery,NG,0,34.86,0,0
T101106,2025-07-16 11:44:00,C1314,136.73,gaming,RU,0,2.1,1,0
T102615,2025-07-16 11:51:00,C1248,27.25,pharmacy,VN,1,6.71,0,0
T103094,2025-07-16 11:53:00,C1147,15.66,fuel,VN,1,10.95,0,0
T103290,2025-07-16 11:58:00,C1166,25.87,travel,VN,0,11.81,0,0
T102796,2025-07-16 12:11:00,C1163,19.7,gaming,VN,0,11.84,1,0
T104090,2025-07-16 12:21:00,C1358,8.8,clothing,VN,1,18.15,2,0
T104705,2025-07-16 12:31:00,C1134,5.72,fuel,SG,0,6.63,2,0
T105378,2025-07-16 12:41:00,C1316,5.23,clothing,VN,0,2.56,0,0
T102381,2025-07-16 12:51:00,C1087,58.71,fuel,VN,1,3.64,1,0
T101148,2025-07-16 13:13:00,C1337,4.8,pharmacy,VN,1,6.29,3,0
T105047,2025-07-16 13:13:00,C1225,34.73,fuel,VN,0,5.08,2,0
T102929,2025-07-16 13:19:00,C1255,11.29,pharmacy,VN,1,18.02,1,0
T104248,2025-07-16 13:26:00,C1006,9.76,grocery,VN,1,20.04,1,0
T105989,2025-07-16 13:38:00,C1311,38.72,restaurant,VN,1,5.11,3,0
T102849,2025-07-16 14:13:00,C1223,21.0,electronics,VN,1,0.71,0,0
T104711,2025-07-16 14:14:00,C1376,15.83,clothing,VN,0,4.22,2,0
T104272,2025-07-16 14:52:00,C1238,13.25,electronics,VN,1,14.54,1,0
T105940,2025-07-16 15:06:00,C1291,25.47,restaurant,VN,0,9.09,0,0
T105876,2025-07-16 16:03:00,C1154,29.57,fuel,VN,0,12.57,0,0
T100802,2025-07-16 16:09:00,C1282,31.97,electronics,VN,1,6.75,1,0
T103685,2025-07-16 16:40:00,C1158,103.45,clothing,VN,1,23.98,2,0
T101703,2025-07-16 16:44:00,C1003,38.28,fuel,BR,0,6.64,2,0
T105180,2025-07-16 16:44:00,C1305,11.36,clothing,VN,1,25.68,0,0
T102223,2025-07-16 16:48:00,C1366,19.42,travel,VN,1,56.6,0,0
T102319,2025-07-16 16:54:00,C1073,20.51,clothing,VN,1,1.57,2,0
T101488,2025-07-16 17:09:00,C1169,9.91,fuel,VN,0,2.25,0,0
T101490,2025-07-16 17:10:00,C1292,24.18,electronics,VN,0,120.78,2,0
T101318,2025-07-16 17:12:00,C1163,19.73,restaurant,VN,1,1.52,1,0
T100986,2025-07-16 17:18:00,C1097,11.59,gaming,VN,1,19.24,1,0
T100375,2025-07-16 17:20:00,C1337,20.96,grocery,VN,0,4.03,0,0
T100801,2025-07-16 17:21:00,C1236,65.12,grocery,VN,1,2.55,0,0
T104118,2025-07-16 17:25:00,C1036,30.37,electronics,VN,1,78.52,0,0
T105072,2025-07-16 17:27:00,C1311,59.77,electronics,VN,1,8.89,0,0
T103558,2025-07-16 17:30:00,C1221,12.63,gaming,VN,1,7.57,3,0
T103250,2025-07-16 17:37:00,C1374,7.9,clothing,VN,0,5.39,1,0
T103235,2025-07-16 17:58:00,C1102,174.87,grocery,VN,1,16.68,1,0
T103959,2025-07-16 17:59:00,C1255,16.65,pharmacy,VN,1,3.29,1,0
T103706,2025-07-16 18:07:00,C1182,34.93,gaming,VN,1,4.59,0,0
T101889,2025-07-16 18:30:00,C1340,30.0,travel,VN,0,7.91,1,0
T104097,2025-07-16 18:31:00,C1371,17.07,fuel,VN,1,5.58,0,0
T103681,2025-07-16 18:55:00,C1145,31.63,grocery,VN,0,9.86,1,0
T104188,2025-07-16 19:05:00,C1356,11.65,grocery,VN,1,23.33,1,0
T105169,2025-07-16 19:24:00,C1263,42.57,pharmacy,VN,0,5.91,0,0
T104126,2025-07-16 19:27:00,C1182,17.5,fuel,VN,1,32.02,0,0
T105207,2025-07-16 19:37:00,C1213,58.77,pharmacy,VN,0,3.51,0,0
T102878,2025-07-16 19:48:00,C1131,7.5,electronics,VN,1,3.58,1,0
T100074,2025-07-16 19:57:00,C1011,30.36,restaurant,VN,1,11.05,0,0
T103125,2025-07-16 20:05:00,C1188,12.82,gaming,VN,0,6.18,1,0
T100843,2025-07-16 20:24:00,C1289,26.94,electronics,VN,1,11.82,0,0
T103557,2025-07-16 20:24:00,C1346,7.12,gaming,VN,1,6.21,0,0
T102749,2025-07-16 20:40:00,C1000,39.51,pharmacy,VN,1,21.23,0,0
T103371,2025-07-16 20:53:00,C1160,65.44,gaming,VN,1,13.96,1,0
T102141,2025-07-16 21:16:00,C1225,19.46,gaming,VN,1,4.33,0,0
T104332,2025-07-16 21:18:00,C1011,15.96,fuel,US,0,11.65,1,0
T102713,2025-07-16 21:23:00,C1359,9.44,pharmacy,VN,1,26.98,1,0
T101307,2025-07-16 21:38:00,C1335,8.23,pharmacy,VN,1,16.9,3,0
T102555,2025-07-16 22:30:00,C1274,5.19,travel,VN,1,4.04,2,0
T103113,2025-07-16 22:44:00,C1091,36.56,grocery,VN,1,49.99,1,0
T105045,2025-07-16 23:46:00,C1262,17.05,grocery,VN,1,8.39,0,0
T105369,2025-07-16 23:46:00,C1046,5.72,restaurant,VN,1,9.93,2,0
T103029,2025-07-17 01:19:00,C1082,118.17,travel,VN,1,3.74,2,0
T101843,2025-07-17 02:19:00,C1074,19.9,pharmacy,VN,0,11.7,0,0
T100016,2025-07-17 04:36:00,C1269,24.23,electronics,VN,0,2.1,0,0
T104067,2025-07-17 05:20:00,C1117,10.61,pharmacy,VN,0,11.44,0,0
T103216,2025-07-17 05:56:00,C1150,26.05,travel,VN,0,63.82,0,0
T104685,2025-07-17 07:13:00,C1093,11.69,grocery,GB,0,45.14,0,0
T105729,2025-07-17 07:26:00,C1376,15.47,fuel,VN,0,21.57,0,0
T104096,2025-07-17 07:42:00,C1262,11.28,pharmacy,VN,0,22.98,1,0
T103853,2025-07-17 08:07:00,C1171,90.55,travel,VN,1,5.52,0,0
T101782,2025-07-17 08:14:00,C1336,116.5,travel,VN,1,13.13,1,0
T103846,2025-07-17 08:48:00,C1079,2.71,electronics,VN,0,4.12,0,0
T101154,2025-07-17 08:58:00,C1309,8.85,clothing,VN,1,12.08,2,0
T102795,2025-07-17 09:03:00,C1022,17.76,pharmacy,VN,0,4.01,1,0
T102819,2025-07-17 09:15:00,C1006,17.5,pharmacy,VN,0,6.65,2,0
T100884,2025-07-17 09:35:00,C1353,125.81,restaurant,VN,0,2.68,2,0
T105253,2025-07-17 09:36:00,C1099,34.39,fuel,VN,1,0.71,0,0
T103609,2025-07-17 09:49:00,C1115,24.92,electronics,VN,1,1.84,0,0
T104063,2025-07-17 09:53:00,C1244,41.54,pharmacy,VN,1,42.37,2,0
T103888,2025-07-17 10:05:00,C1105,63.26,fuel,VN,0,1.18,1,0
T101041,2025-07-17 10:06:00,C1100,21.49,gaming,NG,1,5.72,0,0
T104397,2025-07-17 10:24:00,C1209,34.84,clothing,VN,1,6.93,0,0
T100143,2025-07-17 10:25:00,C1188,33.52,fuel,VN,1,31.05,1,0
T101870,2025-07-17 10:34:00,C1302,35.22,travel,VN,0,105.01,0,0
T105749,2025-07-17 10:57:00,C1011,34.44,fuel,VN,0,12.31,1,0
T103409,2025-07-17 11:19:00,C1130,16.45,travel,VN,1,21.2,0,0
T104514,2025-07-17 11:23:00,C1106,326.36,travel,GB,0,0.11,6,1
T101904,2025-07-17 11:36:00,C1303,20.3,restaurant,VN,1,1.28,0,0
T104633,2025-07-17 11:36:00,C1365,13.96,electronics,VN,1,20.73,0,0
T105600,2025-07-17 11:46:00,C1198,29.58,fuel,VN,0,10.12,1,0
T102425,2025-07-17 11:53:00,C1381,23.49,restaurant,VN,1,12.97,0,0
T104866,2025-07-17 11:54:00,C1282,27.22,travel,GB,0,16.4,0,0
T102565,2025-07-17 12:05:00,C1127,19.55,pharmacy,VN,0,5.63,0,0
T101016,2025-07-17 12:33:00,C1380,26.35,electronics,VN,1,13.17,1,0
T102114,2025-07-17 12:34:00,C1080,32.93,fuel,JP,0,56.34,0,0
T101018,2025-07-17 12:49:00,C1368,42.91,travel,VN,0,9.91,0,0
T105928,2025-07-17 12:56:00,C1325,29.92,gaming,VN,1,7.02,1,0
T103893,2025-07-17 13:00:00,C1329,8.2,clothing,VN,1,8.61,0,0
T101362,2025-07-17 13:04:00,C1256,6.24,restaurant,VN,0,3.1,2,0
T105209,2025-07-17 13:07:00,C1236,24.53,restaurant,NG,1,4.5,1,0
T105472,2025-07-17 13:13:00,C1188,8.23,electronics,BR,1,35.08,1,0
T103721,2025-07-17 13:19:00,C1111,21.4,fuel,VN,0,9.29,0,0
T104716,2025-07-17 13:23:00,C1324,24.24,electronics,VN,1,7.41,3,0
T102400,2025-07-17 13:47:00,C1178,79.6,gaming,VN,1,7.59,1,0
T101065,2025-07-17 13:49:00,C1103,8.5,pharmacy,VN,1,21.52,2,0
T104046,2025-07-17 13:58:00,C1105,5.17,electronics,VN,0,14.8,2,0
T101711,2025-07-17 13:59:00,C1359,38.44,pharmacy,VN,1,1.46,0,0
T100266,2025-07-17 14:06:00,C1233,85.26,clothing,VN,0,4.93,0,0
T103581,2025-07-17 14:10:00,C1209,22.68,travel,VN,1,5.19,1,0
T103541,2025-07-17 14:17:00,C1270,24.41,clothing,VN,1,9.87,0,0
T100121,2025-07-17 14:26:00,C1178,54.86,clothing,VN,0,3.68,0,0
T105968,2025-07-17 14:29:00,C1104,15.48,clothing,VN,1,1.48,0,0
T104325,2025-07-17 14:30:00,C1239,85.31,electronics,VN,1,4.67,0,0
T101718,2025-07-17 14:37:00,C1290,27.77,fuel,VN,1,11.78,2,0
T103638,2025-07-17 14:40:00,C1310,168.74,clothing,VN,0,6.17,0,0
T100558,2025-07-17 14:41:00,C1303,44.27,electronics,VN,0,2.12,0,0
T101981,2025-07-17 14:41:00,C1089,5.37,clothing,VN,1,8.01,0,0
T104570,2025-07-17 15:00:00,C1023,7.96,fuel,VN,1,31.91,0,0
T104225,2025-07-17 15:12:00,C1091,12.45,pharmacy,VN,0,18.18,0,0
T104618,2025-07-17 15:29:00,C1253,45.64,fuel,VN,1,3.26,0,0
T105809,2025-07-17 15:30:00,C1256,7.83,gaming,VN,1,4.22,0,0
T102829,2025-07-17 15:42:00,C1243,69.29,pharmacy,VN,0,0.48,1,0
T100187,2025-07-17 16:08:00,C1136,9.07,electronics,VN,0,0.43,0,0
T101505,2025-07-17 16:11:00,C1255,8.83,gaming,VN,0,10.19,3,0
T102557,2025-07-17 16:16:00,C1036,37.78,clothing,VN,1,56.13,1,0
T102815,2025-07-17 16:47:00,C1332,46.27,gaming,VN,0,2.16,1,0
T105786,2025-07-17 16:49:00,C1219,12.37,travel,VN,0,33.7,1,0
T103770,2025-07-17 17:00:00,C1188,9.28,fuel,VN,1,6.69,0,0
T103884,2025-07-17 17:17:00,C1298,3.19,fuel,VN,0,1.38,2,0
T102498,2025-07-17 17:18:00,C1081,13.27,electronics,VN,0,11.74,0,0
T100369,2025-07-17 17:28:00,C1216,12.7,travel,VN,1,2.73,0,0
T101027,2025-07-17 17:40:00,C1209,10.29,pharmacy,BR,0,3.82,2,0
T105996,2025-07-17 17:41:00,C1199,22.57,clothing,VN,0,3.47,0,0
T103596,2025-07-17 17:44:00,C1353,27.19,travel,VN,0,2.17,2,0
T105892,2025-07-17 17:54:00,C1363,24.77,restaurant,VN,0,20.67,0,0
T105602,2025-07-17 17:58:00,C1256,64.74,gaming,VN,1,5.44,0,0
T104138,2025-07-17 18:05:00,C1319,88.66,pharmacy,VN,1,94.12,1,0
T105480,2025-07-17 18:14:00,C1156,7.19,electronics,VN,1,2.95,1,0
T104684,2025-07-17 18:17:00,C1122,65.75,clothing,VN,0,24.0,3,0
T104891,2025-07-17 18:21:00,C1220,40.41,clothing,VN,0,13.17,1,0
T102074,2025-07-17 18:49:00,C1231,20.14,fuel,VN,0,5.8,0,0
T101067,2025-07-17 18:51:00,C1059,24.06,travel,VN,1,11.95,0,0
T103428,2025-07-17 18:52:00,C1218,17.77,clothing,VN,0,2.29,0,0
T105615,2025-07-17 18:55:00,C1256,40.71,fuel,VN,1,1.59,0,0
T104161,2025-07-17 19:05:00,C1359,21.96,fuel,VN,1,4.64,0,0
T101819,2025-07-17 19:13:00,C1167,3.48,travel,VN,0,12.92,1,0
T100918,2025-07-17 19:26:00,C1364,40.5,gaming,VN,0,7.76,0,0
T100085,2025-07-17 19:30:00,C1046,16.81,grocery,VN,1,18.96,0,0
T105597,2025-07-17 19:42:00,C1274,12.04,gaming,VN,1,47.63,2,0
T102014,2025-07-17 19:48:00,C1128,24.24,clothing,VN,0,18.24,0,0
T103649,2025-07-17 20:19:00,C1089,3.76,travel,VN,1,5.11,1,0
T100551,2025-07-17 20:24:00,C1026,29.35,electronics,VN,0,13.86,0,0
T100642,2025-07-17 20:25:00,C1021,13.61,grocery,GB,1,9.63,1,0
T104112,2025-07-17 20:29:00,C1258,27.58,clothing,JP,1,15.35,0,0
T105724,2025-07-17 20:37:00,C1379,95.86,fuel,VN,0,27.26,0,0
T102705,2025-07-17 20:53:00,C1113,12.01,restaurant,VN,1,6.54,0,0
T104385,2025-07-17 20:55:00,C1374,6.5,restaurant,VN,1,9.47,0,0
T100921,2025-07-17 20:58:00,C1058,5.57,gaming,VN,0,6.37,0,0
T104546,2025-07-17 21:13:00,C1008,67.38,clothing,VN,0,6.64,3,0
T100382,2025-07-17 21:16:00,C1103,28.22,gaming,VN,0,11.57,0,0
T103393,2025-07-17 21:36:00,C1304,31.84,pharmacy,VN,1,19.22,0,0
T103115,2025-07-17 21:49:00,C1060,5.01,gaming,VN,1,33.49,2,0
T105623,2025-07-17 22:16:00,C1184,18.85,pharmacy,VN,1,3.98,0,0
T101145,2025-07-17 23:40:00,C1287,71.87,electronics,VN,1,29.32,0,0
T102328,2025-07-17 23:45:00,C1320,26.24,grocery,VN,1,8.59,0,0
T104897,2025-07-18 00:19:00,C1375,16.94,grocery,RU,1,4.26,1,0
T105566,2025-07-18 01:59:00,C1337,8.5,fuel,VN,1,1.88,0,0
T105213,2025-07-18 02:52:00,C1251,30.16,restaurant,VN,0,3.62,1,0
T105932,2025-07-18 05:02:00,C1124,10.56,restaurant,VN,1,13.62,1,0
T102363,2025-07-18 05:09:00,C1243,15.18,restaurant,VN,0,14.0,0,0
T100353,2025-07-18 05:42:00,C1176,17.88,grocery,VN,1,29.25,0,0
T105766,2025-07-18 06:36:00,C1309,15.15,fuel,VN,1,17.82,0,0
T101167,2025-07-18 07:22:00,C1107,6.06,pharmacy,VN,1,2.26,2,0
T103559,2025-07-18 07:25:00,C1128,15.79,gaming,VN,0,4.33,1,0
T103220,2025-07-18 07:33:00,C1304,25.54,electronics,VN,0,4.52,0,0
T104503,2025-07-18 07:41:00,C1043,52.28,electronics,VN,1,9.27,2,0
T102429,2025-07-18 07:56:00,C1177,15.1,grocery,VN,1,0.72,0,0
T100541,2025-07-18 08:08:00,C1386,190.61,fuel,VN,0,12.0,0,0
T104033,2025-07-18 08:09:00,C1052,31.31,restaurant,VN,1,11.37,0,0
T104123,2025-07-18 08:13:00,C1034,49.92,gaming,GB,0,3.28,1,0
T103616,2025-07-18 08:22:00,C1028,39.13,travel,VN,1,2.09,2,0
T100691,2025-07-18 08:25:00,C1056,34.56,travel,VN,1,4.79,1,0
T103611,2025-07-18 08:25:00,C1024,22.34,fuel,VN,1,0.86,0,0
T105513,2025-07-18 08:38:00,C1399,27.34,clothing,VN,0,3.05,1,0
T101204,2025-07-18 08:49:00,C1325,72.31,restaurant,VN,1,10.78,1,0
T102296,2025-07-18 09:09:00,C1350,25.75,gaming,US,0,10.65,0,0
T101668,2025-07-18 09:12:00,C1364,12.45,travel,VN,0,4.44,0,0
T101757,2025-07-18 09:24:00,C1025,27.13,restaurant,VN,0,11.31,1,0
T102908,2025-07-18 09:26:00,C1365,38.8,fuel,VN,1,2.17,1,0
T105321,2025-07-18 09:44:00,C1107,21.75,travel,VN,0,0.99,0,0
T104659,2025-07-18 09:55:00,C1265,81.07,gaming,VN,0,8.86,0,0
T101551,2025-07-18 09:56:00,C1210,14.26,gaming,VN,1,23.59,0,0
T103499,2025-07-18 09:58:00,C1063,38.62,gaming,VN,1,10.37,1,0
T100046,2025-07-18 10:07:00,C1269,59.53,clothing,VN,1,6.51,0,0
T103856,2025-07-18 10:14:00,C1229,10.2,pharmacy,VN,1,4.84,3,0
T103760,2025-07-18 10:52:00,C1101,37.74,clothing,VN,1,4.48,0,0
T103060,2025-07-18 11:11:00,C1318,14.97,electronics,VN,1,12.67,2,0
T102404,2025-07-18 11:27:00,C1323,13.97,electronics,VN,0,8.26,0,0
T100710,2025-07-18 11:38:00,C1392,17.78,gaming,VN,1,3.75,1,0
T105522,2025-07-18 11:44:00,C1308,4.72,clothing,VN,0,1.83,2,0
T104377,2025-07-18 11:45:00,C1130,22.73,grocery,VN,1,40.29,1,0
T104988,2025-07-18 11:46:00,C1397,10.21,gaming,VN,1,17.32,0,0
T102677,2025-07-18 11:57:00,C1332,13.83,clothing,VN,1,5.62,0,0
T101708,2025-07-18 11:58:00,C1004,6.84,fuel,VN,1,7.46,0,0
T101633,2025-07-18 12:13:00,C1303,83.89,travel,VN,0,1.74,0,0
T102602,2025-07-18 12:14:00,C1116,5.9,pharmacy,VN,0,3.08,1,0
T101052,2025-07-18 12:33:00,C1264,13.82,restaurant,VN,1,50.76,0,0
T101132,2025-07-18 12:36:00,C1195,98.39,pharmacy,VN,1,29.96,0,0
T100366,2025-07-18 13:11:00,C1176,53.14,electronics,VN,0,6.35,1,0
T101203,2025-07-18 13:16:00,C1296,12.68,gaming,VN,1,8.36,0,0
T103199,2025-07-18 13:21:00,C1018,3.66,clothing,VN,1,15.64,0,0
T103088,2025-07-18 13:33:00,C1282,35.25,restaurant,VN,1,0.92,2,0
T100245,2025-07-18 13:36:00,C1136,51.04,electronics,VN,1,6.09,1,0
T105376,2025-07-18 13:36:00,C1006,41.84,fuel,VN,0,16.72,0,0
T100993,2025-07-18 13:46:00,C1165,36.59,electronics,VN,0,4.68,2,0
T105542,2025-07-18 14:06:00,C1136,59.34,pharmacy,VN,1,2.31,0,0
T102259,2025-07-18 14:11:00,C1297,39.85,pharmacy,VN,1,4.06,0,0
T104384,2025-07-18 14:25:00,C1195,55.94,grocery,VN,0,1.87,1,0
T101806,2025-07-18 14:29:00,C1148,62.16,restaurant,VN,1,2.03,1,0
T104748,2025-07-18 14:31:00,C1374,11.76,electronics,VN,1,0.53,0,0
T100281,2025-07-18 14:43:00,C1030,20.03,travel,VN,1,10.61,0,0
T103375,2025-07-18 15:03:00,C1316,6.54,travel,US,1,12.42,0,0
T101396,2025-07-18 15:06:00,C1090,33.58,travel,VN,1,12.2,0,0
T105864,2025-07-18 15:34:00,C1373,35.73,grocery,VN,0,2.97,0,0
T102330,2025-07-18 15:39:00,C1081,38.39,gaming,VN,1,3.97,0,0
T104678,2025-07-18 15:52:00,C1290,86.95,grocery,VN,1,3.25,0,0
T105262,2025-07-18 16:06:00,C1017,47.74,pharmacy,VN,1,4.08,0,0
T104975,2025-07-18 16:22:00,C1310,21.77,pharmacy,VN,0,9.02,1,0
T101267,2025-07-18 16:26:00,C1020,238.99,electronics,VN,1,26.74,0,0
T102186,2025-07-18 16:51:00,C1105,15.01,gaming,VN,1,1.32,0,0
T105297,2025-07-18 17:08:00,C1354,14.69,restaurant,VN,1,2.2,2,0
T100788,2025-07-18 17:17:00,C1223,11.28,gaming,VN,1,5.08,0,0
T103114,2025-07-18 17:29:00,C1329,26.39,pharmacy,VN,1,3.86,0,0
T105836,2025-07-18 17:29:00,C1382,22.48,gaming,VN,1,17.48,0,0
T102174,2025-07-18 18:17:00,C1090,20.39,electronics,VN,0,18.87,0,0
T100605,2025-07-18 18:26:00,C1079,21.12,clothing,VN,1,31.88,1,0
T105144,2025-07-18 18:29:00,C1015,42.5,travel,VN,0,33.32,0,0
T100901,2025-07-18 18:30:00,C1188,10.54,fuel,VN,1,29.3,1,0
T103680,2025-07-18 18:31:00,C1393,11.24,gaming,VN,0,13.64,1,0
T101839,2025-07-18 18:46:00,C1206,27.23,restaurant,VN,0,10.88,0,0
T105032,2025-07-18 18:57:00,C1210,49.89,travel,VN,1,15.34,1,0
T105609,2025-07-18 18:57:00,C1346,29.79,fuel,VN,1,1.41,3,0
T105188,2025-07-18 19:51:00,C1060,29.16,clothing,VN,0,21.51,0,0
T103191,2025-07-18 19:57:00,C1183,3.49,electronics,VN,1,16.57,0,0
T104041,2025-07-18 20:06:00,C1238,34.38,travel,VN,1,8.02,0,0
T102577,2025-07-18 20:22:00,C1396,6.17,fuel,VN,0,12.18,0,0
